country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
Indonesia,IDN,ID,2016,0.493966146,2.4,9.31877E+11,10494.4738,East Asia & Pacific (excluding high income),Lower middle income
Indonesia,IDN,ID,2017,0.434534589,2.4,1.01562E+12,10935.63172,East Asia & Pacific (excluding high income),Lower middle income
Indonesia,IDN,ID,2018,,2.4,1.04227E+12,11644.75854,East Asia & Pacific (excluding high income),Lower middle income
Indonesia,IDN,ID,2019,,2.4,1.11909E+12,12311.50327,East Asia & Pacific (excluding high income),Lower middle income
Indonesia,IDN,ID,2020,,,1.05842E+12,12072.73548,East Asia & Pacific (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1970,,,10976245154,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1971,,,13731801564,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1972,,,17153463263,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1973,,,27081698250,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1974,,,46209092072,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1975,,,51776222350,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1976,,,68055295081,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1977,,,80600122702,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1978,,,77994316621,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1979,,,90391877326,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1980,,,94362275580,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1981,,,1.00499E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1982,,,1.25949E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1983,,,1.56365E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1984,,,1.62277E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1985,,,1.80184E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1986,,,2.09095E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1987,,,1.3401E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1988,,,1.23058E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1989,,,1.20496E+11,,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1990,,,1.24813E+11,7197.185958,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1991,,,,8172.628829,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1992,,,,8437.037866,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1993,,,63743623232,8588.011034,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1994,,,71841461173,8518.468992,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1995,,,96419225744,8772.380298,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1996,,,1.20404E+11,9268.694055,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1997,,,1.13919E+11,9355.092783,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1998,,,1.10277E+11,9539.827032,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,1999,,,1.13848E+11,9643.033512,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2000,,8,1.09592E+11,10300.53186,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2001,,7.8,1.26879E+11,10484.40932,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2002,,7.5,1.28627E+11,11284.43017,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2003,2.646685265,7,1.53545E+11,12341.61134,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2004,2.922353333,6.7,1.90043E+11,13070.55949,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2005,,6.3,2.26452E+11,13745.92042,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2006,,6,2.66299E+11,14702.9593,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2007,,6.4,3.49882E+11,16150.3345,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2008,,6.2,4.12336E+11,16326.32273,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2009,3.037374114,6.2,4.16397E+11,16433.26016,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2010,,6.3,4.86808E+11,17388.89561,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2011,,6.8,5.80765E+11,18008.8018,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2012,,6.7,5.98868E+11,15950.10052,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2013,2.663373062,6.6,4.60293E+11,15273.84232,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2014,2.499168375,6.5,4.32687E+11,15235.70169,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2015,,6.3,3.84951E+11,13588.46881,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2016,,6.2,4.17984E+11,14011.54971,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2017,,6,4.45345E+11,14535.87358,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2018,,5.7,2.94357E+11,13795.31747,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2019,,5.2,2.58245E+11,12913.16284,Middle East & North Africa (excluding high income),Lower middle income
"Iran, Islamic Rep.",IRN,IR,2020,,,2.03471E+11,13338.01348,Middle East & North Africa (excluding high income),Lower middle income
Iraq,IRQ,IQ,1970,,,3281713806,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1971,,,3865346535,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1972,,,4113848002,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1973,,,5134367778,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1974,,,11516762614,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1975,,,13458516763,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1976,,,17754825601,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1977,,,19838130715,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1978,,,23762275652,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1979,,,37816457839,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1980,,,52569000000,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1981,,,37823000000,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1982,,,42382333333,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1983,,,40712903226,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1984,,,46938387097,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1985,,,48425161290,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1986,,,47264516129,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1987,,,56774193548,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1988,,,62684516129,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1989,,,65831935484,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1990,6.705278277,,1.80408E+11,,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1991,6.545754854,,407796349.7,2676.630944,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1992,7.591260867,,553671957.7,3528.639314,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1993,5.898152828,,1031944881,4569.289096,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1994,6.484351474,,3991349283,4701.822182,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1995,,,12894029888,4753.777561,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1996,,,10433698621,5210.436764,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1997,,,20764857056,6233.090953,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1998,,,20617405044,8241.011141,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,1999,,,36881601584,9533.393821,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2000,,3.8,48364250944,11058.46746,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2001,,3.8,36176430129,11162.5268,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2002,,3.8,32928454672,10107.28531,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2003,,3.8,21921569479,6339.8358,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2004,,3.8,36627901762,9731.940002,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2005,,3.8,49954890353,9972.276173,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2006,,3.8,65140147197,10646.21996,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2007,,3.7,88837055195,10953.52855,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2008,16.19122898,3.6,1.31614E+11,11883.36825,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2009,8.81505595,3.7,1.11658E+11,12127.62646,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2010,9.047818173,3.9,1.38517E+11,12717.01714,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2011,8.572738334,4.1,1.8575E+11,13515.54593,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2012,8.457193431,4.1,2.18002E+11,15163.35014,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2013,10.07025321,4.2,2.34638E+11,15535.34598,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2014,,4.1,2.28416E+11,13888.07638,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2015,,4.1,1.66774E+11,9763.90409,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2016,,4,1.66602E+11,9428.606621,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2017,,3.9,1.87218E+11,10526.37091,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2018,,3.7,2.27367E+11,10809.47241,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2019,,3.6,2.35097E+11,11398.04374,Middle East & North Africa (excluding high income),Upper middle income
Iraq,IRQ,IQ,2020,,,1.66757E+11,9506.725326,Middle East & North Africa (excluding high income),Upper middle income
Ireland,IRL,IE,1970,,,4395995086,,,High income
Ireland,IRL,IE,1971,,,5098250287,,,High income
Ireland,IRL,IE,1972,,,6318060582,,,High income
Ireland,IRL,IE,1973,,,7481173066,,,High income
Ireland,IRL,IE,1974,,,7896860615,,,High income
Ireland,IRL,IE,1975,,,9483808362,,,High income
Ireland,IRL,IE,1976,,,9453756015,,,High income
Ireland,IRL,IE,1977,,,11248340431,,,High income
Ireland,IRL,IE,1978,,,14647996074,,,High income
Ireland,IRL,IE,1979,,,18319334300,,,High income
Ireland,IRL,IE,1980,,,21747855640,,,High income
Ireland,IRL,IE,1981,,,20670190138,,,High income
Ireland,IRL,IE,1982,,,21474752962,,,High income
Ireland,IRL,IE,1983,,,20766047764,,,High income
Ireland,IRL,IE,1984,,,20106648455,,,High income
Ireland,IRL,IE,1985,,,21270013326,,,High income
Ireland,IRL,IE,1986,,,28714571852,,,High income
Ireland,IRL,IE,1987,,,33920518493,,,High income
Ireland,IRL,IE,1988,,,37772896221,,,High income
Ireland,IRL,IE,1989,,,39238392678,,,High income
Ireland,IRL,IE,1990,0.484208949,,49305632408,13735.72592,,High income
Ireland,IRL,IE,1991,0.65383557,,49787501584,14391.26836,,High income
Ireland,IRL,IE,1992,0.708245995,,55918538121,15107.92203,,High income
Ireland,IRL,IE,1993,0.648448277,,52417477614,15803.28192,,High income
Ireland,IRL,IE,1994,0.700688749,,57097656066,17002.63358,,High income
Ireland,IRL,IE,1995,1.197044692,,69139823232,18934.28128,,High income
Ireland,IRL,IE,1996,1.160338631,,75790786290,20475.46148,,High income
Ireland,IRL,IE,1997,1.04078337,,82856648758,22636.27018,,High income
Ireland,IRL,IE,1998,1.030418776,,90199410116,25092.51361,,High income
Ireland,IRL,IE,1999,1.018364871,,98860565736,27041.34742,,High income
Ireland,IRL,IE,2000,0.97803518,12.7,99958806891,30205.65723,,High income
Ireland,IRL,IE,2001,1.353372618,13.2,1.09252E+11,32567.28217,,High income
Ireland,IRL,IE,2002,1.330605592,12.2,1.27986E+11,35222.02872,,High income
Ireland,IRL,IE,2003,0.929630256,12.1,1.64308E+11,36283.12084,,High income
Ireland,IRL,IE,2004,0.739256569,11.9,1.94015E+11,38733.34969,,High income
Ireland,IRL,IE,2005,1.255669226,11.8,2.11798E+11,40466.23435,,High income
Ireland,IRL,IE,2006,1.465506584,10.9,2.31986E+11,44232.37305,,High income
Ireland,IRL,IE,2007,1.803614582,11.5,2.69736E+11,46773.4866,,High income
Ireland,IRL,IE,2008,1.154925042,12.2,2.74327E+11,44169.09434,,High income
Ireland,IRL,IE,2009,1.179200155,14,2.35509E+11,41471.07998,,High income
Ireland,IRL,IE,2010,1.207641958,11.9,2.2166E+11,43203.12008,,High income
Ireland,IRL,IE,2011,0.914810455,12.5,2.38663E+11,45080.1887,,High income
Ireland,IRL,IE,2012,1.12842349,12.4,2.2551E+11,46361.46369,,High income
Ireland,IRL,IE,2013,1.104990092,11.4,2.38212E+11,47830.63089,,High income
Ireland,IRL,IE,2014,1.123874289,11,2.58625E+11,51098.26668,,High income
Ireland,IRL,IE,2015,0.666319894,9.3,2.91463E+11,69028.77272,,High income
Ireland,IRL,IE,2016,0.787939835,10,2.98725E+11,71498.60101,,High income
Ireland,IRL,IE,2017,0.862562091,10,3.34602E+11,77749.20196,,High income
Ireland,IRL,IE,2018,0.87160546,9.9,3.84854E+11,84555.6348,,High income
Ireland,IRL,IE,2019,,9.6,3.99122E+11,87379.69297,,High income
Ireland,IRL,IE,2020,,,4.25889E+11,93180.9454,,High income
Isle of Man,IMN,IM,1970,,,,,,High income
Isle of Man,IMN,IM,1971,,,,,,High income
Isle of Man,IMN,IM,1972,,,,,,High income
Isle of Man,IMN,IM,1973,,,,,,High income
Isle of Man,IMN,IM,1974,,,,,,High income
Isle of Man,IMN,IM,1975,,,,,,High income
Isle of Man,IMN,IM,1976,,,,,,High income
Isle of Man,IMN,IM,1977,,,,,,High income
Isle of Man,IMN,IM,1978,,,,,,High income
Isle of Man,IMN,IM,1979,,,,,,High income
Isle of Man,IMN,IM,1980,,,,,,High income
Isle of Man,IMN,IM,1981,,,,,,High income
Isle of Man,IMN,IM,1982,,,,,,High income
Isle of Man,IMN,IM,1983,,,,,,High income
Isle of Man,IMN,IM,1984,,,,,,High income
Isle of Man,IMN,IM,1985,,,,,,High income
Isle of Man,IMN,IM,1986,,,,,,High income
Isle of Man,IMN,IM,1987,,,,,,High income
Isle of Man,IMN,IM,1988,,,,,,High income
Isle of Man,IMN,IM,1989,,,,,,High income
Isle of Man,IMN,IM,1990,,,,,,High income
Isle of Man,IMN,IM,1991,,,,,,High income
Isle of Man,IMN,IM,1992,,,,,,High income
Isle of Man,IMN,IM,1993,,,,,,High income
Isle of Man,IMN,IM,1994,,,,,,High income
Isle of Man,IMN,IM,1995,,,914762873.7,,,High income
Isle of Man,IMN,IM,1996,,,1023005863,,,High income
Isle of Man,IMN,IM,1997,,,1180968165,,,High income
Isle of Man,IMN,IM,1998,,,1382605389,,,High income
Isle of Man,IMN,IM,1999,,,1567402514,,,High income
Isle of Man,IMN,IM,2000,,,1563667800,,,High income
Isle of Man,IMN,IM,2001,,,1659131244,,,High income
Isle of Man,IMN,IM,2002,,,1947332922,,,High income
Isle of Man,IMN,IM,2003,,,2328658228,,,High income
Isle of Man,IMN,IM,2004,,,2822358473,,,High income
Isle of Man,IMN,IM,2005,,,3032400000,,,High income
Isle of Man,IMN,IM,2006,,,3422651334,,,High income
Isle of Man,IMN,IM,2007,,,4466100440,,,High income
Isle of Man,IMN,IM,2008,,,5928420956,,,High income
Isle of Man,IMN,IM,2009,,,5487083658,,,High income
Isle of Man,IMN,IM,2010,,,5920177689,,,High income
Isle of Man,IMN,IM,2011,1.178008929,,6566098382,,,High income
Isle of Man,IMN,IM,2012,2.365911941,,6690725118,,,High income
Isle of Man,IMN,IM,2013,2.381377627,,7000748788,,,High income
Isle of Man,IMN,IM,2014,3.593330778,,7708834951,,,High income
Isle of Man,IMN,IM,2015,1.201460977,,7085288006,,,High income
Isle of Man,IMN,IM,2016,0,,6846691871,,,High income
Isle of Man,IMN,IM,2017,,,6979581725,,,High income
Isle of Man,IMN,IM,2018,,,7491969313,,,High income
Isle of Man,IMN,IM,2019,,,7315388052,,,High income
Isle of Man,IMN,IM,2020,,,,,,High income
Israel,ISR,IL,1970,,,,,,High income
Israel,ISR,IL,1971,,,,,,High income
Israel,ISR,IL,1972,,,,,,High income
Israel,ISR,IL,1973,,,,,,High income
Israel,ISR,IL,1974,,,,,,High income
Israel,ISR,IL,1975,,,,,,High income
Israel,ISR,IL,1976,,,,,,High income
Israel,ISR,IL,1977,,,,,,High income
Israel,ISR,IL,1978,,,,,,High income
Israel,ISR,IL,1979,,,,,,High income
Israel,ISR,IL,1980,,,,,,High income
Israel,ISR,IL,1981,,,,,,High income
Israel,ISR,IL,1982,,,,,,High income
Israel,ISR,IL,1983,,,,,,High income
Israel,ISR,IL,1984,,,,,,High income
Israel,ISR,IL,1985,,,,,,High income
Israel,ISR,IL,1986,,,,,,High income
Israel,ISR,IL,1987,,,,,,High income
Israel,ISR,IL,1988,,,,,,High income
Israel,ISR,IL,1989,,,,,,High income
Israel,ISR,IL,1990,3.304597572,,,,,High income
Israel,ISR,IL,1991,2.440456671,,,,,High income
Israel,ISR,IL,1992,3.134976959,,,,,High income
Israel,ISR,IL,1993,2.860381145,,,,,High income
Israel,ISR,IL,1994,2.742102695,,,,,High income
Israel,ISR,IL,1995,2.12468566,,1.00606E+11,19758.85952,,High income
Israel,ISR,IL,1996,2.156983807,,1.10181E+11,20782.16962,,High income
Israel,ISR,IL,1997,2.80245344,,1.14753E+11,21427.97988,,High income
Israel,ISR,IL,1998,2.579273624,,1.15999E+11,22068.29935,,High income
Israel,ISR,IL,1999,2.351953942,,1.17166E+11,22595.50341,,High income
Israel,ISR,IL,2000,2.58999867,6.8,1.32456E+11,24951.21757,,High income
Israel,ISR,IL,2001,3.184461675,6.4,1.30816E+11,24944.63173,,High income
Israel,ISR,IL,2002,3.371527226,5.9,1.21148E+11,25230.01157,,High income
Israel,ISR,IL,2003,2.723635132,6.4,1.27047E+11,23845.31292,,High income
Israel,ISR,IL,2004,2.485730111,6.1,1.35571E+11,25238.88078,,High income
Israel,ISR,IL,2005,2.588265204,6.7,1.42657E+11,24853.77787,,High income
Israel,ISR,IL,2006,2.290199399,5.5,1.54145E+11,25700.93836,,High income
Israel,ISR,IL,2007,1.971623806,5.2,1.79162E+11,27513.14313,,High income
Israel,ISR,IL,2008,1.709199138,5.3,2.16712E+11,27510.03985,,High income
Israel,ISR,IL,2009,2.002771335,6,2.07953E+11,27461.86198,,High income
